ID,Legal Company Name,Local Address,Contact,Phone,Ext.,Fax,Cell,Email,Web page,SO#,Billing Address,City,Province,Postal Code,PO#,Site Address,CustomerCode,LocationCode,IsActive,Site Contact,Phone,Pager,Inspection Type,Price,Inspection Month,Inspection Quote #,Deficiency Quote #,Fire Protection Equipment,eftemp,Remarks,Field1,Field2
2094,Colliers International,"340 Albert Street, Suite 930, Ottawa K1R 7Y6",Diane McNulty,(613) 567-8050,,,,,,,"250 Bloor Street East, 15th Floor",Toronto,Ontario,M4W 1E5,,"2685 Iris, Pinecrest Mall",,,TRUE,Andre Beauchamp,,,AI,"$1,500.00",APRIL,19-1945BI,,"F/A x 2, 6"" Wet Spr x 2, 4"" Wet x 1 incl. Sears, Back flow x 1, ELU , Ext.",ELU and FE for base building only. Hydro. 12 equal payments of $477.92 each (AI=$1500 and MI=$4235).,"Contract Apr 1,  2019 to Mar 31, 2020.",,
1318,Prime Corp.,"301-275 Bank Street, Ottawa, Ontario K2L 2P6",Jennifer Davies,(613) 722-2000,,(613) 722-9898,(613) 282-0346,,,,303-275 Bank Street,Ottawa,Ontario,K2P 2L6,,"27 blvd. Lucerne/87 ch. Vanier, Aylmer",,,FALSE,Eric Chartrand,(819) 684-8887,,MONITORING,$225.00,APRIL,12-1736RS,,Monitoring Services - Fire,2nd Quarter Billing - April to June. $75.00 per month.,Account #38-01-5206.,,
2301,Hazeldean Housing Co-operative Inc.,???-ask Dawn,Peter Sprott,(613) 831-1367,,,,,,,??? Ask Dawn,Ottawa,Ontario,,,28 Connelly Place,,,TRUE,Peter Sprott,(613) 831-1367,,AI,$280.00,APRIL,20-1307MT,,Fire hydrant x 3,2016 to 2019 -$270.00 Time to raise $$$ in 2020.,hazeldeancoop@rogers.com,,
1999,Colonnade BridgePort,"16 Concourse Gate, Suite 200",Lori Seddon,(613) 225-8118,,(613) 225-3898,,,,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K2E 7M6,,3001 Solandt Road,,,TRUE,Jim Watson,(613) 809-4411,,SAI,$0.00,APRIL,19-1434JP,,Tenant owned preaction system x 1,NOT PART OF TENDER. Cost included in AI.,,,
2296,McArthur Plaza Shopping Centre Ltd. c/o District Realty,50 Bayswater Avenue,Mike Morin,(613) 759-8383,,(613) 759-8448,,,,,50 Bayswater Avenue,Ottawa,Ontario,K1Y 2E9,,320 McArthur Road,,,TRUE,Michael Morin,(613) 759-8383,,AI,$310.00,APRIL,20-1312MT,,Fire hydrant x 3,2019-$300.,,,
49,Prime Corp.,"301-275 Bank Street, Ottawa, Ontario K2L 2P6",Jennifer Davies,,,,,,,,303-275 Bank Street,Ottawa,Ontario,K2P 2L6,,388 Irwin Miller Street,,,FALSE,,,,AI,$595.00,APRIL,19-1189JP,,"F/A, EOL's, E/L, Ext","FACP replaced Aug 2019-use VI in 2019 folder. 2017-TT/PN-2.5hrs, 2019-CL/MT-1.5hs. Email Jennifer notices.","2014 and 2015-$525, 2016 and 2017-$550. 2018-$580., 2019-$595.",,
48,Prime Corp.,"301-275 Bank Street, Ottawa, Ontario K2L 2P6",Jennifer Davies,,,,,,,,303-275 Bank Street,Ottawa,Ontario,K2P 2L6,,390 Irwin Miller Street,,,FALSE,,,,AI,$595.00,APRIL,19-1189JP,,"F/A, EOL's, E/L, Ext",2017 and 2018-TT/PN-2.5hrs. 2019-CL/MT 1.5hrs. Email Jennifer notices.,"2014 and 2015-$525, 2016 and 2017-$550. 2018-$580., 2019-$595.",,
2003,National Archive Building,395 Wellington Street,,,,,,,,,,,,,,395 Wellington Street,,,TRUE,,,,MONITORING,$300.00,APRIL,,,Monitoring Services,"Account #38-01-5327. April 1, 20?? To March 31, 20??.",,,
1725,Allied REIT,"40 Elgin Street, Suite 201",Doug Janney,(613) 230-1255,,,,,,,"40 Elgin Street, Suite 201",Ottawa,Ontario,K1P 5K6,,"40 Elgin Street, Chambers Building",,,FALSE,Jose Suarez,(613) 293-8519,,AI,"$2,380.00",APRIL,20-1293,,"FA, EOL's, Voice, Wet Spr, 3 glycol loops, BFP x 6 (new), FPFT (tst header) (ELU, FE and FHC not included)","FOLLOWSCHEDULE. FPFT on a Sat, 9 HOSES, 6 CONES, 4 TECHS AND ELECTRN. Bells and Elevator on Saturday. 2016-FA & wet spr-2 techs, 5 days (TT/AM), 2017-JC/AB-gave 3 extra days for EOL's.","PO not reqd as of Apr 2019. 2 wk AI if EOLs tested 2016-$23,705 by 12 pymts=$1,976 each, 2017-$24,414 equals $2,034.50 per month, 2018 to 2020-$2,380 per month. Contract valid Apr 4/18 to Apr 3/2020.Same as last contract valid Apr 4/20 to Apr 3 2022",,
1767,Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream),"16 Concourse Gate, Suite 200",?/Laura Domoney,,,,,,,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K2E 7S8,,"400 Cumberland Street, 7th Floor",,,FALSE,Sylvain Proulx,,,QI,$810.00,APRIL,19-1264JP,,"2"" Totalpak Preaction System","NOV 2017 AND NOV 2018 NOT DONE-NO ESCORT. Sept 2016 QI-2 techs, 4hrs (TT/KV).  Always on a Saturday, need DND escort with burg alarm access code. Needs 5 days notice to schedule with tenant. 8AM start. PO 63281 valid Apr 1/19 to Mar 31/2020.","NEED 1 FA TECH AND 1 JR. QI-test every 1/4"" connection, LPS, Alarm valve and pressure switch. NEED 1 SPR AND 1 FA TECH. 2016&2017-$1420,$750,$850, 2018-$1490,$785,$890, 2019-$1535,$810,$915.",,
2310,Huntington Properties (Berkley Westboro Commons LP),"1306 Wellington Street West, Suite 200",Nathan Peacock,(613) 592-1818,,,(613) 716-8561,,,,"1306 Wellington Street West, Suite 200",Ottawa,Ontario,K1Y 3B2,,415-423 Richmond Road,,,TRUE,Nathan Peacock,(613) 592-1818,,AI,$255.00,APRIL,20-1309MT,,ELU x 8 and FE x 9,"Allard pricing 2017-$235, 2018 and 2019-$245.",npeacock@huntingtonproperties.ca,,
1981,Shall May Holdings Ltd c/o Frastell Property Mgmt Inc.,"100-465 Richmond Road, Plaza Towers, Ottawa, Ontario K2A 1Z1",Shelley Disotell,(613) 722-1834,,(613) 722-4816,,,,,465 Richmond Road,Ottawa,Ontario,K2A 1Z1,,465 Richmond Road - Plaza Towers Apts.,,,TRUE,Shelley,(613) 722-1834,,AI,$0.00,APRIL,13-1814RS,,Monitoring Equipment,Cost included in monitoring services,,,
59,Shall May Holdings Ltd c/o Frastell Property Mgmt Inc.,"100-465 Richmond Road, Plaza Towers, Ottawa, Ontario K2A 1Z1",Shelley Disotell,(613) 722-1834,,(613) 722-4816,,,www.frastell.com,,465 Richmond Road,Ottawa,Ontario,K2A 1Z1,,465 Richmond Road - Plaza Towers Apts.,,,FALSE,Shelley,(613) 722-1834,,AI,"$3,210.00",APRIL,19-1191JP,,"F/A, Voice, EOL's, 6"" Spr off City, FPFT, FHC, Ext, Horns in Units & (LSA in Units Secur only to smoke the det.& their maint. To drop smoke,change batteries or device if defective or over 10yrs old. Secur is not to wait in unit, must move on to next unit.","FP in Spring-Electrn not reqd-DIGITAL FP. 2014 and 2016 and 2017 KS/AM, 4 days but need 3rd tech for apt access to test speaker/LSA's.(DM/JC/KS), 2018-JC/TO-4days. 2016 and 2017-$2975, 2018-$3120, 2019-$3210.",Make sure Shelley confirms elevator and hydro people. Book for middle of month. Make bilingual apt. notice. sdisotell@frastell.com.,,
93,Canadian Nurses Association,"50 The Driveway, Ottawa, Ontario K1V 7Y5",Jeff Ryan,(613) 237-2133,,(613) 237-3520,,,,,50 The Driveway,Ottawa,Ontario,K1V 7Y5,,50 The Driveway,,,FALSE,Jeff Ryan,(613) 237-2133,,AI,"$1,075.00",APRIL,19-1192JP,,"F/A, EOL's x 17, E/L, Ext","2017-TT/PN-9hrs, 2018-TT/NW-8.5hrs, 2019-CL/SR-1 day. Bells at 7AM. Elevator shaft and hydro vault. Pick-up Fes for service and supply FE Tags during AI-Ask Jeff each year.","2014 to 2017-$995, 2018-$1045, 2019-$1075.  jryan@cna-aiic.ca",,
2297,Paxton Lane Home Owners Association,52 Paxton Lane,Denis Laporte,(613) 824-1766,,,,,,,52 Paxton Lane,Ottawa,Ontario,,,52 Paxton Lane,,,TRUE,Denis Laporte,(613) 824-1766,,AI,$120.00,APRIL,20-1316MT,,Fire hydrant x 1,"2017, 2018 and 2019-$110. Time to raise $$ in 2020.",denlaporte@outlook.com,,
2353,Upper Room Home Furnishings,545 West Hunt Club Road,Patrick Nolan,(613) 721-5873,,,,,,,545 West Hunt Club Road,Ottawa,Ontario,,,545 West Hunt Club Road,,,TRUE,Patrick Nolan,(613) 721-5873,,AI,$619.00,APRIL,QUpper2019,,"FA, 4"" Wet Spr x 1, 2.5"" Dry x 1, ELU and FE",Allard 2018-$598 and 2019-$619. Patrick@upperroomhome.ca,2019-RE/PI-5 hrs.,,
1135,BGIS,"Replacing Jeff Moloney March 9th, 2020",Kimberley Bradford,(613) 806-4931,,,,,,,,,,,,"555 MacKenzie Avenue, Connaught Building",,,FALSE,Stephane Castonguay,(613) 241-3131,,AI,$810.00,APRIL,19-1280BS,,ELU's as per SNC standards,"GS-1 day. 2017-$770, 2018-$790, 2019-$810. 2nd contact is Marc Fornier Cell-819-593-5059, T-613-241-2033.",,,
1527,BGIS,"Replacing Jeff Moloney March 9th, 2020",Kimberley Bradford,(613) 806-4931,,,,,,,,,,,,"555 MacKenzie Avenue, Connaught Building",,,FALSE,Stephane Castonguay,(613) 241-3131,,AI,$200.00,APRIL,20-1300MT,,Monitoring Equipment AI for 3 systems,"2nd contact is Marc Fornier Cell-819-593-5059, T-613-241-2033.",Account #38-01-5256 for FACP and Spr and Account #38-01-5258 for water sensors in basement  and elevator phones . PO 5535392 valid Apr 1/18 to Mar 31/19.,,
2316,Encore Private Corp.,90 Encore Private,Peter Bougadis,(613) 261-0426,,,,,,,90 Encore Private,Ottawa,Ontario,K2E 0A2,,57 and 90 Encore Private,,,TRUE,Peter Bougadis,(613) 261-0426,,AI,$210.00,APRIL,20-1306MT,,Hydrant x 2,Winter check-up in October invoiced separately. 2019-$200.,bougadis@hotmail.com,,
1332,Prime Corp,"301-275 Bank Street, Ottawa, Ontario K2L 2P6",Jennifer Davies,(613) 722-2000,,(613) 722-9898,(613) 282-0346,,,,303-275 Bank Street,Ottawa,Ontario,K2P 2L6,,61 McEwen Avenue - McEwen Towers,,,FALSE,Jennifer Davies,(613) 722-2000,,MONITORING,$225.00,APRIL,12-1687RS,,Monitoring Services - Fire,"$75.00 per month x 3 months - April 1, 20?? To June 30, 20??, Account #38-01-5204",2017 and 2018-$75 per month.,,
1425,Prime Corp.,"301-275 Bank Street, Ottawa, Ontario K2L 2P6",Jennifer Davies,(613) 722-2000,,,(613) 282-0346,,,,303-275 Bank Street,Ottawa,Ontario,K2P 2L6,,61 McEwen Avenue - McEwen Towers,,,FALSE,Jennifer Davies,(613) 722-2000,,AI,$0.00,APRIL,,,Monitoring Equipment AI,Account #38-01-5204. Cost included in monitoring services costs.,,,
52,PrimeCorp,"301-275 Bank Street, Ottawa, Ontario K2L 2P6",Jennifer Davies,(613) 722-2000,,(613) 722-9898,(613) 282-0346,,,,303-275 Bank Street,Ottawa,Ottawa,K2P 2L6,,61 McEwen Avenue - McEwen Towers,,,FALSE,Ken (not on site),,,AI,"$1,425.00",APRIL,19-1189JP,,"F/A, EOL's, 6"" Dry Spr x 1, 2"" Wet x 1, FHC, E/L, Ext",RETURN FE/FH's in SHOP DURING 2019 AI. 2018-KV/ADR-8hrs. No access to apartments. Need access to Locker Rooms.,"Email notices to Jennifer. Elevator shaft has device but no device in Hydro Vault. 2014 and 2015-$1290, 2016 and 2017-$1320, 2018-$1385, 2019-$1425.",,
2318,Marek Property Management Corporation,270 Brittany Drive,Colette St-Jean,(613) 842-9831,,,,colette.st.jean@marekproperties.com,,,270 Brittany Drive,Ottawa,Ontario,K1K 4M3,,65 and 75 Oasis Private,,,TRUE,Colette St-Jean,(613) 842-9831,,AI,$220.00,APRIL,20-1311MT,,Hydrant x 2,"2018 and 2019-$210, 2020- $220",angela.squirrell@marekproperties.com,,
2298,CMG Condominium Management Group,434 Queen Street,James Kritikos,(613) 237-9519,366,,,,,,434 Queen Street,Ottawa,Ontario,K1R 7V7,,6700 Jeanne d'Arc,,,TRUE,James Kritikos,(613) 237-9519,,AI,$120.00,APRIL,20-1304MT,,Fire hydrant x 1,"2017, 2018 and 2019-$110. Time to raise $$ in 2020.",jkritikos@condogroup.ca,,
2299,Seth's Court??right name???,,Stephane Dubytz,(613) 791-3158,,,,,,,Ask Dawn - no info,,,,,8 Seth's Court,,,TRUE,Stephane Dubytz,(613) 791-3158,,AI,$120.00,APRIL,20-1318MT,,Fire hydrant x 1,2017-$100. 2018 and 2019-$110. Time to raise $$ in 2020.,stephane.dubytz@hotmail.com,,
2302,Reid Property Management,360 Stewart Street,Dane Orieux,(613) 738-4646,,,,,,,360 Stewart Street,Ottawa,Ontario,K1N 6L1,134178,85 Lassiter Terrace,,,TRUE,Dane Orieux,(613) 738-4646,,AI,$685.00,APRIL,20-1317MT,,Fire hydrants x 7,PO 134178,dorieux@reidmanagement.com,,
2429,Carlington Community Health Services,900 Merivale,Mike Mavretic,,,,,mmavretic@carlington.ochc.org,,,900 Merivale,Ottawa,,,,900 Merivale,,,TRUE,Mike Mavretic,,,AI,$795.00,APRIL,19-1880JH,,"FA, ELU, FE, FHC","Schedule at same time as MI at 1250 Coldrey, 2020- CL 8.5 HR/MM5.5 HR",,,
2352,Giant Tiger - Prescott,936 Edward Street North,Fabien Benoit,(613) 808-9096,,,,,,,936 Edward Street North,Prescott,Ontario,,,936 Edward Street North,,,TRUE,Fabien Benoit,(613) 808-9096,,AI,$495.00,APRIL,GTPresc2019,,"FA, ELU and FE",Not performed since 2012. Allard 2018 and 2019-$495. mgrstore009@gianttiger.com,,,
2300,Kinross Private,ask Dawn,Robert Millan,(613) 228-8023,,,,,,,Ask Dawn - no info,,,,,Kinross Private,,,TRUE,Robert Millan,(613) 228-8023,,AI,$340.00,APRIL,20-1310MT,,Fire hydrant x 3,2017-$300. 2018 and 2019-$330. 2020-$340,kinrossprivate@gmail.com,,
875,REMINDER FOR SPRING,,,,,,,,,,,,,,,Various,,,FALSE,,,,AI,$0.00,APRIL,,,,365 March-Hydrant x 1; FPFT at 1 Antares-electrn reqd.,"1156 Wellington-Hyd and DSD on roof, CECCE and CEPEO FP's.",,
1957,REMINDER FOR SPRING #3-MANULIFE HYDRANTS,,,,,,,,,,,,,,,VARIOUS - MANULIFE HYDRANTS,,,TRUE,,,,,$0.00,APRIL,,,Hydrants for Malcolm Lucas Colliers,"101 Innes, 1220-28 Old Innes, 1230 Old Innes (incl. in 1220-28), 1250-60 Old Innes (incl. in 1220-28), 1280-90 Old Innes (unknown), 201 Innes Pkwy - Hyd and FP, 2855 Swansea-none, 2905 Swansea-none, 425 Legett-none, 484-486 Hazeldean-use hose monster.",,,
1813,OCDSB,,,,,,,,,,,,,,,Various Sites,,,TRUE,Steven Mills,,,BI,$0.00,APRIL,Tender 19-036,,Sprinkler systems,Contract valid JAN 1/2018 to Nov 30/2019 with 2 1-year extensions. Use chart for $ and locations.,"Admin on Tuesday only, Call Rick at 978-8025. Call Mike Henry at 596-8776 or 857-3800 to schedule Stittsville Depot.",,
2192,Ottawa Community Housing,,,,,,,,,,,,,,,Various Sites,,,TRUE,Rob Clark,,,AI,$0.00,APRIL,Tender OCHRFQ17-001,,Hydrant Flag Removal,$18 for each hydrant flag. 109 hydrants in total.,"Tender valid May 26, 2017 to May 25, 2020 with two optional 1 year periods.",,
614,REMINDER FOR SPRING - SPR/FP,,,,,,,,,,,,,,,Various Sites,,,FALSE,,,,,$0.00,APRIL,,,"Spr, FP, Hydrants","869 Belfast-FP and Hyds-move cars; 565 l'Hopital-Hydrant, 21 Fitz-Hydrants;80 Elgin-FP and booster; 140 Sussex-hydrants, 400 Maple Grove-Hyd x 1, CEPEO fire pumps, 2781 Lancaster-FP, BFP x 2, Hyd.",1601 Telesat-2 dry spr.,,
2041,Colonnade BridgePort,"16 Concourse Gate, Suite 200",Lori Seddon/Alain Martineau,,,,(613) 552-8658,,,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K1R 7S8,,1001 Farrar,,,TRUE,Alain Martineau,,,AI,,AUGUST,19-1433JP,,"Tenant owned Preaction System x 1, Novec x 1 and FLCS x 2",NOT PART OF TENDER-SEPARATE PRICING. SCHEDULE WITH BASE BUILDING. 2019-AM 2hrs for FLCS and RE/KV 5hrs.,2019-$1700 for Novec and preaction; $760 for FLCS x 2.,,
1291,Colonnade BridgePort,"16 Concourse Gate, Suite 200",Lori Seddon/Alain Martineau,,,,(613) 552-8658,,,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K1R 7S8,,1001 Farrar,,,FALSE,Alain Martineau,,,AI,,AUGUST,Tender-19-1139,,"Main FACP, Dry x 1, Wet x 1, Hyd, FHC, ELU and FE","Elevators but no hydro. Bells-2nd day at 6AM. 2018-KV/AM/AB-2 days and RE for 1 day, 2019-KV/MT-2 days and RE for 2hrs. Preaction and FLCS responsibility of tenant as of May 2019.","Now part of Tender May 1, 2019 to April 30, 2022. 12 equal payments. All EL repairs to be done by electrician due to 347v voltage",,
1672,Apetito HFS Limited (old Health Care Food Services),1010 Dairy Drive,Christian Rochon,(613) 834-3360,,,,,,,1010 Dairy Drive,Ottawa,Ontario,K4A 3N3,,1010 Dairy Drive,,,FALSE,Christian Rochon,(613) 834-3390,,MONITORING,$384.00,AUGUST,RS Quote,,Monitoring Services - Burglar and Fire Alarm,Account #38-01-5291. $32.00 per month.,,,
2154,Huntington Properties (Ottawa Industrial Properties LP),"1306 Wellington Street, Suite 200",Nick Thuswaldner,(613) 592-1818,,,(613) 462-5828,,,,"1306 Wellington Street, Suite 200",Ottawa,Ontario,K1Y 3B2,,1100 Algoma,,,TRUE,Nick Thuswaldner,(613) 592-1818,,AI,19-1433JP,AUGUST,"May 6, 2019",,"6"" Wet Spr  x 3, 3"" Wet x 1 and FE's","PO 80 - Contract valid Apr 1, 2019 to Mar 31, 2020. 2019-RD/BI-3hrs and RE for 2 hrs",,,
1163,Morguard Investments Limited,"402-350 Sparks Street, Ottawa, Ontario  K1R 7S8",Steve Cornforth,(613) 238-6373,,,,,,,402 - 350 Sparks Street,Ottawa,Ontario,K1R 7S8,,1117 Newmarket Street,,,FALSE,Mathew MacDonald,(613) 725-5896,,AI,$710.00,AUGUST,19-1560JP,,Wet Spr Only-VERY SLOW TO PUMP UP (2 HRS),"2018-RE/AM 3hrs. 2016 and 2017-$670, 2018-$690, 2019-$710",mmacdonald@morguard.com,,
1217,Ottawa Grace Manor,"1156 Wellington Street, Ottawa, K1Y 2Z3",Michael Labonte (Oct 2018),(613) 722-8025,107,(613) 722-3147,(613) 327-1900,,,,1156 Wellington Street,Ottawa,Ontario,K1Y 2Z3,,1156 Wellington Street,,,FALSE,Harry Fishenden,(613) 722-8025,,SAI,$0.00,AUGUST,19-1044JP,,FLCS,Do same time as bi-monthly sprinkler. ALREADY INVOICED WITH AI.,,,
2122,Senstar Corporation,119 John Cavanaugh Drive,Alpay Egitman,(613) 839-5572,4460,,,,,,119 John Cavanaugh Drive,Carp,Ontario,K0A 1L0,206020,"119 John Cavanaugh Drive, CARP",,,FALSE,Alpay Egitman,(613) 839-5572,,SAI,$300.00,AUGUST,"Feb 14, 2019",,Wet spr only,AI in February. Date on calendar,alpay.egitman@senstar.com,,
1874,OETIO,"12580 County Road 2, Morrisburg",Ian Alguire,,,,(613) 330-4949,,,,,,,,,"12580 County Road 2, Morrisburg",,,TRUE,Ian Alguire,,,AI,$0.00,AUGUST,19-1662BS,,"FA, EOL's, and Standpipe for Main Bldg x 2 and Garage","Various pricing. Inspect 2 bldgs and garage. 20-50' high access SD's, need lift and area to be accessible. TECH MUST HAVE LIFT TICKET. Elevator tech reqd in 2019. 2016-TT/AB,13.5hrs, 2017-TT/JT-2 days and MM/GS-5hr. 2018-GS/TT-2 days. 2018-raised 3%.",ialguire@oetio.com;rcoulas@oetio.com,,
1444,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Jan Fequet/Mark Fitzgerald,(613) 690-7382,,,(613) 889-3883,,,,"Suite 300, 45 O'Connor Street",Ottawa,Ontario,K1P 1A4,,1400 Blair Place,,,FALSE,Tito Poveda,,,AI,$190.00,AUGUST,,,Monitoring Equipment AI,Acct #25-01-1364.,,,
1003,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Jan Fequet/Mark Fitzgerald,(613) 690-7382,,,(613) 889-3883,,,,"Suite 300, 45 O'Connor Street",Ottawa,Ontario,K1P 1A4,,1400 Blair Place,,,FALSE,Tito Poveda,(613) 000-0000,,AI,$0.00,AUGUST,Tender,,"FA, EOL's, Wet/Dry Spr, FPFT x 2, Hydrants, FHC, ELU, FE","NEED 2 BENTALL ESCORTS FOR 4 TECHS FOR BELL TEST ON SAT AT 6AM. Hydro and elevator shafts. Secure areas. Bells on Saturday, start at 1430 at 6AM (call centre), then continue on.",DO SMALL REPAIRS DURING AI.  July 1/18 to July 30/20-$3310/6 payments=$551.66 per pymt per bldg,,
2399,Embassy West Senior Living,1400 Carling Avenue,Selma Basic,(613) 729-4331,747,,,,,,1400 Carling Avenue,Ottawa,Ontario,,,1400 Carling Avenue,,,TRUE,Sam,(613) 266-3138,,QI,$300.00,AUGUST,19-1765BI,,"4"" Wet Spr only",,,,
1011,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Wendy Mantle,(613) 782-3173,,,,,,,"Suite 300, 45 O'Connor Street",Ottawa,Ontario,K1P 1A4,,1400-1430 Blair Place & Garage,,,FALSE,Tito Poveda,,,AI,$0.00,AUGUST,Tender,,"FA, EOL's, Wet/Dry Spr, FP, Hydrants, FHC, ELU, FE",Do not inspect ELU/FE's in tenant spaces. Follow schedule in 1400 AI file. Hydro and elevator shafts. Secure areas.,DO SMALL REPAIRS DURING AI. July 1/18 to July 30/20- $2030/6 payments = $338.33 per payment.,,
1445,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,,,,,,,,,,,,,,1410 Blair Place,,,FALSE,Tito Poveda,,,AI,$190.00,AUGUST,,,Monitoring Equipment AI,Acct #25-01-1365.,,,
1005,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Wendy Mantle,(613) 782-3173,,,,,,,"Suite 300, 45 O'Connor Street",Ottawa,Ontario,K1P 1A4,,1410 Blair Place,,,FALSE,Tito Poveda,,,AI,$0.00,AUGUST,Tender,,"FA, EOL's, Wet/Dry Spr, FPFT x 2, Hydrants, FHC, ELU, FE","Do not inspect ELU/FE's in tenant spaces. Follow schedule in 1400 AI file. Hydro and elevator shafts. Secure areas. Bells on Saturday, start at 1430 at 6AM (call centre), then continue on. July 1/18 to July 30/20-$3310/6 payments=$551.66 per pymt per bldg",DO SMALL REPAIRS DURING AI.,,
1446,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,,,,,,,,,,,,,,1420 Blair Place,,,FALSE,Tito Poveda,,,AI,$190.00,AUGUST,,,Monitoring Equipment AI,Acct #25-01-1366.,,,
1007,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Wendy Mantle,(613) 782-3173,,,,,,,"Suite 300, 45 O'Connor Street",Ottawa,Ontario,K1P 1A4,,1420 Blair Place,,,FALSE,Tito Poveda,,,AI,$0.00,AUGUST,Tender,,"FA, EOL's, Wet/Dry Spr, FPFT x 2, Hydrants, FHC, ELU, FE","Follow schedule in 1400 AI file. Hydro and elevator shafts. Secure areas. 1st time in 2011-2 techs, 1.5 days. Bells on Saturday, start at 1430 at 6AM (call centre), then continue on. July 1/18 to July 30/20- $3310/6 payments = $551.66 per payment.",DO SMALL REPAIRS DURING AI.,,
1761,MPAC (Municipal Property Assessment Corp.),"1420 Blair Place, 8th Floor",Danielle Allingham,(289) 919-1315,,,(289) 200-8491,,,,"1420 Blair Place, 8th Floor",Ottawa,Ontario,,,"1420 Blair Place, 8th Floor",,,FALSE,Aija Vugdalic or Lana Harper,(613) 903-6202,,AI,$180.00,AUGUST,19-1043JP,,"4 FE only (No ELU, LSA or CO)",Schedule with Danielle and she will provide Ottawa contact. danielle.allingham@mpac.ca,"2014-$30, 2015-$35, 2018-$175, 2019-$180.",,
1447,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,,,,,,,,,,,,,,1430 Blair Place,,,FALSE,Tito Poveda,,,AI,$190.00,AUGUST,,,Monitoring Equipment AI,Acct #25-01-1367.,,,
1009,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Wendy Mantle,(613) 782-3173,,,,,,,"Suite 300, 45 O'Connor Street",Ottawa,Ontario,K1P 1A4,,1430 Blair Place,,,FALSE,Tito Poveda,,,AI,$0.00,AUGUST,Tender,,"FA, EOL's, Wet/Dry Spr, FPFT x 2, FHC, ELU, FE","Do not inspect ELU/FE's in tenant spaces. Follow schedule in 1400 AI file, Hydro and elevator shafts. Secure areas. Bells on Saturday, start at 1430 at 6AM (call centre), then continue on. July 1/18 to July 30/20- $3310/6 payments = $551.66 per payment.",DO SMALL REPAIRS DURING AI.,,
1967,Colonnade BridgePort,"16 Concourse Gate, Suite 200",Brenda Schultz/Adrienne (Mar 2019),,,,,,,,"16 Concourse Gate, Suite 200",,,,,1560-80 Merivale Rd (Merivale Professional Centre),,,TRUE,Carlos Hernandez (Oct 2019),,,AI,$0.00,AUGUST,Tender,,"FA, EOL's, Wet Spr, ELU and FE",1st time in 2018-KV/TO 1 day and RE for 2hrs. Elevators. Bells 8-930AM at 1580 Merivale-office tower and 930-1030AM at 1560 Merivale-retail.,PRICES CHANGE EACH MAY. Tender May 1/18 to April 30/2022.,,
2305,Colonnade BridgePort,"16 Concourse Gate, Suite 200",Adrienne Duncan (July 2019),(613) 228-8118,,,,,,,"16 Concourse Gate, Suite 200",,,,,1600 Laperriere Avenue,,,TRUE,Mladen Tomic,,,AI,$360.00,AUGUST,20-1505,,ELU and FE,1st time in Aug 2019. 2019-$750 for AI and $325 for MI. FIRE ALARM MAINTAINED BY ADT. 12 equal payments-$207.92 each. 1st time in 2019-TO 5 hrs.,"1 year contract - July 1/19 to June 30, 2020.",,
533,Morguard Investments Ltd.,"402-350 Sparks Street, Ottawa, Ontario  K1R 7S8",Rolly Cousineau,(613) 237-6373,,(613) 237-0007,,,,,402-350 Sparks St.,Ottawa,Ontario,K1R 7S8,238103- Base Bldg,1601 Telesat Court,,,FALSE,JR Fournier,(613) 747-3270,,SAI,,AUGUST,20-1086-7BS,,Special Extinguishing Systems x 2 (SCC and A2.47) and FLCS x 2,Start special systems at 2PM and then FLCS after 3PM during week-already invoiced with AI in Feb. SCC (Preaction) and Room A2.47 (Novec) during week but never on a Friday.,"Preaction Price included in AI. No increase for 2007 but increase in 2008. 2013-raised 3%, No price increase in 2015. 2014-3 techs, 2.5hrs, 2015-3 techs, 3hrs (FD/RE/DL).",,
